row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
4,41,4,8,0.01,ReLU,SGD,-50,1.030019497202498,0.357,357,643
4,42,3,8,0.01,ReLU,SGD,-99,0.9834994815676051,0.374,374,626
4,43,5,8,0.01,ReLU,SGD,-161,1.0906441190189327,0.336,336,664
4,44,1,8,0.01,ReLU,SGD,966,0.43232256227804705,0.649,649,351
4,45,4,8,0.01,ReLU,SGD,-129,1.0700248318161971,0.343,343,657
4,46,1,8,0.01,ReLU,SGD,224,0.8462983600541201,0.429,429,571
4,47,3,8,0.01,ReLU,SGD,-82,1.0847093834991182,0.338,338,662
4,48,4,8,0.01,ReLU,SGD,-287,1.1177951080848836,0.327,327,673
4,49,4,8,0.01,ReLU,SGD,-72,0.9113031903631159,0.402,402,598
5,0,4,8,0.01,ReLU,SGD,-103,0.8940401229393353,0.409,409,591
5,1,5,8,0.01,ReLU,SGD,-160,1.0671136216087387,0.344,344,656
5,2,2,8,0.01,ReLU,SGD,-147,1.0328245481301066,0.356,356,644
5,3,3,8,0.01,ReLU,SGD,-115,0.9467499393588635,0.388,388,612
5,4,4,8,0.01,ReLU,SGD,-85,0.9364934391916745,0.392,392,608
5,5,5,8,0.01,ReLU,SGD,6,1.018877320649256,0.361,361,639
5,6,2,8,0.01,ReLU,SGD,-13,0.9263410677276565,0.396,396,604
5,7,2,8,0.01,ReLU,SGD,-209,1.1116975282167652,0.329,329,671
5,8,1,8,0.01,ReLU,SGD,353,0.7339691750802004,0.48,480,520
5,9,5,8,0.01,ReLU,SGD,32,1.0700248318161971,0.343,343,657
5,10,1,8,0.01,ReLU,SGD,513,0.6991652528855083,0.497,497,503
5,11,3,8,0.01,ReLU,SGD,-229,1.07587280169862,0.341,341,659
5,12,4,8,0.01,ReLU,SGD,-200,1.1679623668029029,0.311,311,689
5,13,2,8,0.01,ReLU,SGD,-41,1.0272222925814367,0.358,358,642
5,14,3,8,0.01,ReLU,SGD,-233,1.0384583658483626,0.354,354,646
5,15,5,8,0.01,ReLU,SGD,-283,1.0876723486297752,0.337,337,663
5,16,2,8,0.01,ReLU,SGD,-107,1.0469690555162714,0.351,351,649
5,17,5,8,0.01,ReLU,SGD,-246,1.018877320649256,0.361,361,639
5,18,4,8,0.01,ReLU,SGD,-161,1.0051219455807707,0.366,366,634
5,19,5,8,0.01,ReLU,SGD,-360,1.018877320649256,0.361,361,639
5,20,1,8,0.01,ReLU,SGD,679,0.5780343734594406,0.561,561,439
5,21,2,8,0.01,ReLU,SGD,5,0.959720289801491,0.383,383,617
5,22,1,8,0.01,ReLU,SGD,578,0.6713856887784326,0.511,511,489
5,23,5,8,0.01,ReLU,SGD,-157,1.0051219455807707,0.366,366,634
5,24,5,8,0.01,ReLU,SGD,-84,1.0876723486297752,0.337,337,663
5,25,1,8,0.01,ReLU,SGD,801,0.5175146119167874,0.596,596,404
5,26,5,8,0.01,ReLU,SGD,-169,1.1147416705979933,0.328,328,672
5,27,5,8,0.01,ReLU,SGD,-240,0.9808292530117262,0.375,375,625
5,28,3,8,0.01,ReLU,SGD,-283,0.9314043696842031,0.394,394,606
5,29,3,8,0.01,ReLU,SGD,-20,0.8698843590599994,0.419,419,581
5,30,5,8,0.01,ReLU,SGD,-153,0.9137938516755678,0.401,401,599
5,31,2,8,0.01,ReLU,SGD,189,0.8119307165499123,0.444,444,556
5,32,1,8,0.01,ReLU,SGD,691,0.5996568374726063,0.549,549,451
5,33,2,8,0.01,ReLU,SGD,190,0.7962879394794586,0.451,451,549
5,34,3,8,0.01,ReLU,SGD,-68,1.1301029557594804,0.323,323,677
5,35,1,8,0.01,ReLU,SGD,448,0.7571525105358577,0.469,469,531
5,36,5,8,0.01,ReLU,SGD,-320,1.2694006096483912,0.281,281,719
5,37,1,8,0.01,ReLU,SGD,965,0.44316697529217586,0.642,642,358
5,38,2,8,0.01,ReLU,SGD,185,0.8651224452997557,0.421,421,579
5,39,4,8,0.01,ReLU,SGD,-453,1.0216512475319814,0.36,360,640
5,40,3,8,0.01,ReLU,SGD,-78,1.030019497202498,0.357,357,643
5,41,1,8,0.01,ReLU,SGD,681,0.6772738314036552,0.508,508,492
5,42,1,8,0.01,ReLU,SGD,753,0.5499130124740376,0.577,577,423
5,43,4,8,0.01,ReLU,SGD,-39,1.0817551716016867,0.339,339,661
5,44,4,8,0.01,ReLU,SGD,-447,1.0700248318161971,0.343,343,657
5,45,5,8,0.01,ReLU,SGD,-118,1.155182640156504,0.315,315,685
5,46,1,8,0.01,ReLU,SGD,573,0.7052197617942145,0.494,494,506
5,47,1,8,0.01,ReLU,SGD,472,0.6911491778972723,0.501,501,499
5,48,4,8,0.01,ReLU,SGD,-323,1.1874435023747254,0.305,305,695
5,49,5,8,0.01,ReLU,SGD,-159,0.9942522733438669,0.37,370,630
6,0,5,8,0.01,ReLU,SGD,-231,1.0847093834991182,0.338,338,662
6,1,3,8,0.01,ReLU,SGD,-82,1.0936247471570706,0.335,335,665
6,2,1,8,0.01,ReLU,SGD,794,0.5673959752543851,0.567,567,433
6,3,1,8,0.01,ReLU,SGD,709,0.5621189181535413,0.57,570,430
6,4,5,8,0.01,ReLU,SGD,-228,1.0106014113453965,0.364,364,636
6,5,4,8,0.01,ReLU,SGD,-119,0.9519179095173061,0.386,386,614
6,6,1,8,0.01,ReLU,SGD,1022,0.40346710544549125,0.668,668,332
6,7,5,8,0.01,ReLU,SGD,-322,1.1056369036050742,0.331,331,669
6,8,1,8,0.01,ReLU,SGD,954,0.4636240222816965,0.629,629,371
6,9,5,8,0.01,ReLU,SGD,-313,1.2039728043259361,0.3,300,700
6,10,1,8,0.01,ReLU,SGD,867,0.5656338602609858,0.568,568,432
6,11,3,8,0.01,ReLU,SGD,-164,1.07587280169862,0.341,341,659
6,12,1,8,0.01,ReLU,SGD,795,0.5533852381847867,0.575,575,425
6,13,2,8,0.01,ReLU,SGD,140,0.8301130356331028,0.436,436,564
6,14,3,8,0.01,ReLU,SGD,-64,0.9834994815676051,0.374,374,626
6,15,2,8,0.01,ReLU,SGD,306,0.807436326962073,0.446,446,554
6,16,3,8,0.01,ReLU,SGD,-392,1.016111067156366,0.362,362,638
6,17,2,8,0.01,ReLU,SGD,490,0.7465479572870606,0.474,474,526
6,18,2,8,0.01,ReLU,SGD,380,0.789658080940789,0.454,454,546
6,19,4,8,0.01,ReLU,SGD,-336,1.1744140020843916,0.309,309,691
6,20,1,8,0.01,ReLU,SGD,515,0.6931471805599453,0.5,500,500
6,21,1,8,0.01,ReLU,SGD,586,0.7571525105358577,0.469,469,531
6,22,4,8,0.01,ReLU,SGD,-102,1.0613165039244128,0.346,346,654
6,23,4,8,0.01,ReLU,SGD,-303,1.0788096613719298,0.34,340,660
6,24,3,8,0.01,ReLU,SGD,45,0.9113031903631159,0.402,402,598
6,25,2,8,0.01,ReLU,SGD,-130,0.9942522733438669,0.37,370,630
6,26,1,8,0.01,ReLU,SGD,1139,0.34814004148889505,0.706,706,294
6,27,4,8,0.01,ReLU,SGD,-358,1.1425641761972924,0.319,319,681
6,28,1,8,0.01,ReLU,SGD,1037,0.40947312950570314,0.664,664,336
6,29,4,8,0.01,ReLU,SGD,-382,0.9861768593383216,0.373,373,627
6,30,4,8,0.01,ReLU,SGD,-186,1.016111067156366,0.362,362,638
6,31,3,8,0.01,ReLU,SGD,-288,1.0555527992076628,0.348,348,652
6,32,2,8,0.01,ReLU,SGD,94,0.8867319296326107,0.412,412,588
6,33,5,8,0.01,ReLU,SGD,-436,1.0817551716016867,0.339,339,661
6,34,2,8,0.01,ReLU,SGD,297,0.8393296907380268,0.432,432,568
6,35,5,8,0.01,ReLU,SGD,-274,1.1270117631898076,0.324,324,676
6,36,1,8,0.01,ReLU,SGD,899,0.4231200433468851,0.655,655,345
