row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
4,10,1,8,0.21069461234670134,ReLU,SGD,31,1.1086626245216111,0.33,33,67
4,11,1,8,0.2740040926676571,ReLU,SGD,4,1.3470736479666092,0.26,26,74
4,12,1,8,2.7009340734599996,ReLU,SGD,94,0.8915981192837836,0.41,41,59
4,13,1,8,2.7997664078628133,ReLU,SGD,63,0.8915981192837836,0.41,41,59
4,14,1,8,2.85724148047037,ReLU,SGD,85,0.7985076962177716,0.45,45,55
4,15,1,8,0.43834021386701205,ReLU,SGD,-46,1.6607312068216509,0.19,19,81
4,16,1,8,0.0038072465947167886,ReLU,SGD,-19,1.3862943611198906,0.25,25,75
4,17,1,8,0.6937326174446272,ReLU,SGD,37,1.0498221244986778,0.35,35,65
4,18,1,8,0.3650072703032034,ReLU,SGD,37,0.9942522733438669,0.37,37,63
4,19,1,8,2.572624798281703,ReLU,SGD,84,0.941608539858445,0.39,39,61
4,20,1,8,1.879501626011024,ReLU,SGD,142,0.7985076962177716,0.45,45,55
4,21,1,8,0.7030116210057679,ReLU,SGD,-62,1.5606477482646683,0.21,21,79
4,22,1,8,1.0319046738804893,ReLU,SGD,27,1.1086626245216111,0.33,33,67
4,23,1,8,0.06717903043792023,ReLU,SGD,23,1.0788096613719298,0.34,34,66
4,24,1,8,2.91805011236301,ReLU,SGD,58,0.8915981192837836,0.41,41,59
4,25,1,8,0.3781122197723602,ReLU,SGD,16,1.2039728043259361,0.3,30,70
4,26,1,8,2.6010083501896473,ReLU,SGD,65,0.7550225842780328,0.47,47,53
4,27,1,8,1.9865487674022237,ReLU,SGD,71,0.843970070294529,0.43,43,57
4,28,1,8,0.3170055174459219,ReLU,SGD,-13,1.2039728043259361,0.3,30,70
4,29,1,8,0.3782655978531307,ReLU,SGD,71,0.843970070294529,0.43,43,57
4,30,1,8,0.314676663885206,ReLU,SGD,60,0.916290731874155,0.4,40,60
4,31,1,8,2.151222780814253,ReLU,SGD,94,0.9675840262617056,0.38,38,62
4,32,1,8,0.8806345663888069,ReLU,SGD,-32,1.4696759700589417,0.23,23,77
4,33,1,8,0.27385032027388334,ReLU,SGD,67,0.9942522733438669,0.37,37,63
4,34,1,8,2.389502889327623,ReLU,SGD,99,0.7765287894989963,0.46,46,54
4,35,1,8,1.495871146343636,ReLU,SGD,67,0.9675840262617056,0.38,38,62
4,36,1,8,0.18760020167604932,ReLU,SGD,62,0.941608539858445,0.39,39,61
4,37,1,8,1.542832966653732,ReLU,SGD,76,0.941608539858445,0.39,39,61
4,38,1,8,1.200900857042227,ReLU,SGD,30,0.9942522733438669,0.37,37,63
4,39,1,8,1.7790573219455208,ReLU,SGD,68,0.843970070294529,0.43,43,57
4,40,1,8,2.0235966253119013,ReLU,SGD,110,0.7985076962177716,0.45,45,55
4,41,1,8,1.2614615143209718,ReLU,SGD,64,0.843970070294529,0.43,43,57
4,42,1,8,0.006054400016834254,ReLU,SGD,-27,1.6607312068216509,0.19,19,81
4,43,1,8,2.842464703298022,ReLU,SGD,68,0.843970070294529,0.43,43,57
4,44,1,8,2.5146202396260113,ReLU,SGD,93,0.8915981192837836,0.41,41,59
4,45,1,8,2.2808781835089125,ReLU,SGD,50,1.0216512475319814,0.36,36,64
4,46,1,8,0.27626139695332286,ReLU,SGD,32,0.9942522733438669,0.37,37,63
4,47,1,8,0.6691569983715011,ReLU,SGD,-10,1.1394342831883648,0.32,32,68
4,48,1,8,0.4114628019711352,ReLU,SGD,15,1.2039728043259361,0.3,30,70
4,49,1,8,0.8668830970085957,ReLU,SGD,33,0.9675840262617056,0.38,38,62
