row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
5,32,1,8,0.01,PReLU,SGD,105,0.9649559038554361,0.381,381,619
5,33,1,8,0.01,Mish,SGD,124,0.9808292530117262,0.375,375,625
5,34,1,8,0.01,LeakyReLU,SGD,-31,1.0996127890016931,0.333,333,667
5,35,1,8,0.01,LeakyReLU,SGD,22,1.04412410338404,0.352,352,648
5,36,1,8,0.01,SiLU,SGD,-192,1.1744140020843916,0.309,309,691
5,37,1,8,0.01,SELU,SGD,159,0.9390477189967712,0.391,391,609
5,38,1,8,0.01,Softplus,SGD,106,0.9755100915341263,0.377,377,623
5,39,1,8,0.01,LeakyReLU,SGD,-168,1.171182981502945,0.31,310,690
5,40,1,8,0.01,CELU,SGD,3,1.0642108619507773,0.345,345,655
5,41,1,8,0.01,SELU,SGD,-36,1.1026203100656484,0.332,332,668
5,42,1,8,0.01,LeakyReLU,SGD,348,0.8393296907380268,0.432,432,568
5,43,1,8,0.01,SELU,SGD,213,0.9339456671128757,0.393,393,607
5,44,1,8,0.01,SELU,SGD,173,0.9755100915341263,0.377,377,623
5,45,1,8,0.01,Softplus,SGD,-61,1.0817551716016867,0.339,339,661
5,46,1,8,0.01,Hardswish,SGD,55,1.0876723486297752,0.337,337,663
5,47,1,8,0.01,ReLU6,SGD,16,1.0244328904938582,0.359,359,641
5,48,1,8,0.01,ReLU,SGD,34,1.030019497202498,0.357,357,643
5,49,1,8,0.01,ELU,SGD,181,0.9441759353636907,0.389,389,611
6,0,1,8,0.01,ELU,SGD,186,0.9493305859523552,0.387,387,613
6,1,1,8,0.01,LeakyReLU,SGD,-100,1.1615520884419839,0.313,313,687
6,2,1,8,0.01,Softplus,SGD,-179,1.1208578976154293,0.326,326,674
6,3,1,8,0.01,ELU,SGD,98,0.9263410677276565,0.396,396,604
6,4,1,8,0.01,ReLU6,SGD,-233,1.1363141558521213,0.321,321,679
6,5,1,8,0.01,PReLU,SGD,192,0.9728610833625494,0.378,378,622
6,6,1,8,0.01,SELU,SGD,-67,1.1301029557594804,0.323,323,677
6,7,1,8,0.01,PReLU,SGD,-224,1.2837377727947985,0.277,277,723
6,8,1,8,0.01,LeakyReLU,SGD,-29,1.1086626245216111,0.33,330,670
6,9,1,8,0.01,CELU,SGD,145,0.991553216374702,0.371,371,629
6,10,1,8,0.01,SELU,SGD,232,0.9014021193804044,0.406,406,594
6,11,1,8,0.01,Softplus,SGD,14,1.0356374895067213,0.355,355,645
6,12,1,8,0.01,SELU,SGD,160,0.9263410677276565,0.396,396,604
6,13,1,8,0.01,ReLU,SGD,56,0.9649559038554361,0.381,381,619
6,14,1,8,0.01,PReLU,SGD,-198,1.155182640156504,0.315,315,685
6,15,1,8,0.01,ReLU6,SGD,222,0.9314043696842031,0.394,394,606
6,16,1,8,0.01,SiLU,SGD,-194,1.1147416705979933,0.328,328,672
6,17,1,8,0.01,Hardswish,SGD,166,0.991553216374702,0.371,371,629
6,18,1,8,0.01,ReLU,SGD,-1,1.0996127890016931,0.333,333,667
6,19,1,8,0.01,CELU,SGD,397,0.8301130356331028,0.436,436,564
6,20,1,8,0.01,SiLU,SGD,-78,1.155182640156504,0.315,315,685
6,21,1,8,0.01,Softplus,SGD,-16,1.0244328904938582,0.359,359,641
6,22,1,8,0.01,Softplus,SGD,100,0.9441759353636907,0.389,389,611
6,23,1,8,0.01,Softplus,SGD,153,0.9675840262617056,0.38,380,620
6,24,1,8,0.01,ReLU6,SGD,-12,0.9942522733438669,0.37,370,630
6,25,1,8,0.01,ReLU6,SGD,169,0.9014021193804044,0.406,406,594
6,26,1,8,0.01,ReLU6,SGD,-193,1.1363141558521213,0.321,321,679
6,27,1,8,0.01,PReLU,SGD,-133,1.058430499035278,0.347,347,653
6,28,1,8,0.01,SELU,SGD,161,0.9675840262617056,0.38,380,620
6,29,1,8,0.01,LeakyReLU,SGD,-106,1.1583622930738837,0.314,314,686
6,30,1,8,0.01,ReLU,SGD,-79,1.0966142860054366,0.334,334,666
6,31,1,8,0.01,ReLU6,SGD,56,0.9861768593383216,0.373,373,627
6,32,1,8,0.01,Mish,SGD,342,0.8580218237501793,0.424,424,576
6,33,1,8,0.01,CELU,SGD,174,0.9571127263944101,0.384,384,616
6,34,1,8,0.01,LeakyReLU,SGD,-86,1.0642108619507773,0.345,345,655
6,35,1,8,0.01,PReLU,SGD,35,1.018877320649256,0.361,361,639
6,36,1,8,0.01,CELU,SGD,139,0.8964881045779755,0.408,408,592
6,37,1,8,0.01,SiLU,SGD,-120,1.1026203100656484,0.332,332,668
6,38,1,8,0.01,ReLU6,SGD,-3,1.0356374895067213,0.355,355,645
