,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
234,4,34,1,8,0.01,ReLU,Adamax,243,0.10536051565782628,0.9,90,10
235,4,35,1,8,0.01,ReLU,Adadelta,39,1.4696759700589417,0.23,23,77
236,4,36,1,8,0.01,ReLU,Adamax,52,1.4271163556401458,0.24,24,76
237,4,37,1,8,0.01,ReLU,RMSprop,94,0.7133498878774648,0.49,49,51
238,4,38,1,8,0.01,ReLU,RMSprop,95,0.7985076962177716,0.45,45,55
239,4,39,1,8,0.01,ReLU,Adam,37,1.1086626245216111,0.33,33,67
240,4,40,1,8,0.01,ReLU,Adam,84,1.1086626245216111,0.33,33,67
241,4,41,1,8,0.01,ReLU,Adagrad,-13,1.5606477482646683,0.21,21,79
242,4,42,1,8,0.01,ReLU,SGD,71,1.171182981502945,0.31,31,69
243,4,43,1,8,0.01,ReLU,Adam,112,0.5621189181535413,0.57,57,43
244,4,44,1,8,0.01,ReLU,Adadelta,-117,inf,0.0,0,100
245,4,45,1,8,0.01,ReLU,AdamW,9,1.2729656758128873,0.28,28,72
246,4,46,1,8,0.01,ReLU,Adam,17,0.9942522733438669,0.37,37,63
247,4,47,1,8,0.01,ReLU,Adam,61,1.1086626245216111,0.33,33,67
248,4,48,1,8,0.01,ReLU,Adam,114,0.7133498878774648,0.49,49,51
249,4,49,1,8,0.01,ReLU,AdamW,131,0.6348782724359695,0.53,53,47
250,5,0,1,8,0.01,ReLU,Adamax,96,0.7765287894989963,0.46,46,54
251,5,1,1,8,0.01,ReLU,Adamax,57,1.0216512475319814,0.36,36,64
252,5,2,1,8,0.01,ReLU,Adadelta,-134,2.5257286443082556,0.08,8,92
253,5,3,1,8,0.01,ReLU,Adagrad,124,0.7550225842780328,0.47,47,53
254,5,4,1,8,0.01,ReLU,Adam,99,0.6733445532637656,0.51,51,49
255,5,5,1,8,0.01,ReLU,Adam,18,1.2039728043259361,0.3,30,70
256,5,6,1,8,0.01,ReLU,RMSprop,129,0.4942963218147801,0.61,61,39
257,5,7,1,8,0.01,ReLU,Adadelta,-39,1.2378743560016174,0.29,29,71
258,5,8,1,8,0.01,ReLU,SGD,-43,1.6094379124341003,0.2,20,80
259,5,9,1,8,0.01,ReLU,AdamW,51,0.7765287894989963,0.46,46,54
260,5,10,1,8,0.01,ReLU,Adagrad,50,1.3093333199837622,0.27,27,73
261,5,11,1,8,0.01,ReLU,Adadelta,-93,2.3025850929940455,0.1,10,90
262,5,12,1,8,0.01,ReLU,SGD,48,0.9675840262617056,0.38,38,62
263,5,13,1,8,0.01,ReLU,Adagrad,-109,1.9661128563728327,0.14,14,86
264,5,14,1,8,0.01,ReLU,RMSprop,148,0.4620354595965587,0.63,63,37
265,5,15,1,8,0.01,ReLU,SGD,36,0.7765287894989963,0.46,46,54
266,5,16,1,8,0.01,ReLU,AdamW,113,0.7765287894989963,0.46,46,54
267,5,17,1,8,0.01,ReLU,RMSprop,122,0.4462871026284195,0.64,64,36
268,5,18,1,8,0.01,ReLU,Adadelta,9,2.5257286443082556,0.08,8,92
269,5,19,1,8,0.01,ReLU,Adagrad,69,0.843970070294529,0.43,43,57
270,5,20,1,8,0.01,ReLU,Adagrad,46,0.8209805520698302,0.44,44,56
271,5,21,1,8,0.01,ReLU,Adadelta,3,1.4696759700589417,0.23,23,77
272,5,22,1,8,0.01,ReLU,RMSprop,70,0.6931471805599453,0.5,50,50
273,5,23,1,8,0.01,ReLU,Adadelta,-107,3.2188758248682006,0.04,4,96
274,5,24,1,8,0.01,ReLU,Adamax,29,1.0498221244986778,0.35,35,65
275,5,25,1,8,0.01,ReLU,RMSprop,113,0.4462871026284195,0.64,64,36
276,5,26,1,8,0.01,ReLU,RMSprop,116,0.6931471805599453,0.5,50,50
277,5,27,1,8,0.01,ReLU,Adamax,67,1.0216512475319814,0.36,36,64
278,5,28,1,8,0.01,ReLU,AdamW,-24,1.5606477482646683,0.21,21,79
279,5,29,1,8,0.01,ReLU,AdamW,37,0.8675005677047231,0.42,42,58
280,5,30,1,8,0.01,ReLU,Adagrad,-33,1.6607312068216509,0.19,19,81
281,5,31,1,8,0.01,ReLU,AdamW,109,0.7339691750802004,0.48,48,52
282,5,32,1,8,0.01,ReLU,Adam,48,0.8675005677047231,0.42,42,58
