,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
325,6,25,1,56,0.01,ReLU,SGD,59,1.0498221244986778,0.35,35,65
326,6,26,1,8,0.01,ReLU,SGD,7,1.5606477482646683,0.21,21,79
327,6,27,1,13,0.01,ReLU,SGD,36,0.941608539858445,0.39,39,61
328,6,28,1,34,0.01,ReLU,SGD,33,1.2729656758128873,0.28,28,72
329,6,29,1,47,0.01,ReLU,SGD,40,0.9675840262617056,0.38,38,62
330,6,30,1,45,0.01,ReLU,SGD,89,0.8209805520698302,0.44,44,56
331,6,31,1,9,0.01,ReLU,SGD,57,0.843970070294529,0.43,43,57
332,6,32,1,20,0.01,ReLU,SGD,19,1.0788096613719298,0.34,34,66
333,6,33,1,63,0.01,ReLU,SGD,76,0.9675840262617056,0.38,38,62
334,6,34,1,42,0.01,ReLU,SGD,47,0.941608539858445,0.39,39,61
335,6,35,1,61,0.01,ReLU,SGD,86,0.8209805520698302,0.44,44,56
336,6,36,1,42,0.01,ReLU,SGD,5,1.4696759700589417,0.23,23,77
337,6,37,1,16,0.01,ReLU,SGD,-16,1.3093333199837622,0.27,27,73
338,6,38,1,51,0.01,ReLU,SGD,28,0.916290731874155,0.4,40,60
339,6,39,1,41,0.01,ReLU,SGD,33,0.8675005677047231,0.42,42,58
340,6,40,1,48,0.01,ReLU,SGD,83,0.843970070294529,0.43,43,57
341,6,41,1,48,0.01,ReLU,SGD,0,1.171182981502945,0.31,31,69
342,6,42,1,63,0.01,ReLU,SGD,11,1.2378743560016174,0.29,29,71
343,6,43,1,51,0.01,ReLU,SGD,39,0.9675840262617056,0.38,38,62
344,6,44,1,14,0.01,ReLU,SGD,55,1.171182981502945,0.31,31,69
345,6,45,1,28,0.01,ReLU,SGD,71,0.9942522733438669,0.37,37,63
346,6,46,1,39,0.01,ReLU,SGD,60,0.8209805520698302,0.44,44,56
347,6,47,1,28,0.01,ReLU,SGD,68,1.0498221244986778,0.35,35,65
348,6,48,1,51,0.01,ReLU,SGD,98,0.7339691750802004,0.48,48,52
349,6,49,1,61,0.01,ReLU,SGD,51,0.843970070294529,0.43,43,57
350,7,0,1,26,0.01,ReLU,SGD,55,0.941608539858445,0.39,39,61
351,7,1,1,16,0.01,ReLU,SGD,61,0.9675840262617056,0.38,38,62
352,7,2,1,11,0.01,ReLU,SGD,-7,1.2378743560016174,0.29,29,71
353,7,3,1,51,0.01,ReLU,SGD,49,1.1086626245216111,0.33,33,67
354,7,4,1,42,0.01,ReLU,SGD,90,0.8915981192837836,0.41,41,59
355,7,5,1,9,0.01,ReLU,SGD,-80,1.7147984280919266,0.18,18,82
356,7,6,1,45,0.01,ReLU,SGD,102,0.7133498878774648,0.49,49,51
357,7,7,1,29,0.01,ReLU,SGD,-33,1.2729656758128873,0.28,28,72
358,7,8,1,44,0.01,ReLU,SGD,37,0.916290731874155,0.4,40,60
359,7,9,1,13,0.01,ReLU,SGD,19,1.8325814637483102,0.16,16,84
360,7,10,1,54,0.01,ReLU,SGD,113,0.5978370007556204,0.55,55,45
361,7,11,1,24,0.01,ReLU,SGD,65,0.916290731874155,0.4,40,60
362,7,12,1,24,0.01,ReLU,SGD,104,0.8675005677047231,0.42,42,58
363,7,13,1,37,0.01,ReLU,SGD,23,1.0216512475319814,0.36,36,64
364,7,14,1,53,0.01,ReLU,SGD,61,0.941608539858445,0.39,39,61
365,7,15,1,13,0.01,ReLU,SGD,-43,1.6607312068216509,0.19,19,81
366,7,16,1,30,0.01,ReLU,SGD,70,0.7985076962177716,0.45,45,55
367,7,17,1,33,0.01,ReLU,SGD,-23,1.5606477482646683,0.21,21,79
368,7,18,1,24,0.01,ReLU,SGD,58,1.0498221244986778,0.35,35,65
369,7,19,1,10,0.01,ReLU,SGD,61,0.9942522733438669,0.37,37,63
370,7,20,1,23,0.01,ReLU,SGD,49,1.1086626245216111,0.33,33,67
371,7,21,1,29,0.01,ReLU,SGD,23,1.2039728043259361,0.3,30,70
372,7,22,1,55,0.01,ReLU,SGD,60,0.843970070294529,0.43,43,57
373,7,23,1,40,0.01,ReLU,SGD,77,0.8209805520698302,0.44,44,56
374,7,24,1,20,0.01,ReLU,SGD,51,1.1394342831883648,0.32,32,68
375,7,25,1,16,0.01,ReLU,SGD,39,1.3093333199837622,0.27,27,73
376,7,26,1,36,0.01,ReLU,SGD,44,1.0788096613719298,0.34,34,66
377,7,27,1,29,0.01,ReLU,SGD,41,1.0498221244986778,0.35,35,65
378,7,28,1,23,0.01,ReLU,SGD,27,1.0216512475319814,0.36,36,64
379,7,29,1,20,0.01,ReLU,SGD,32,1.0788096613719298,0.34,34,66
380,7,30,1,19,0.01,ReLU,SGD,-10,1.3093333199837622,0.27,27,73
381,7,31,1,23,0.01,ReLU,SGD,59,0.843970070294529,0.43,43,57
382,7,32,1,26,0.01,ReLU,SGD,65,1.0498221244986778,0.35,35,65
383,7,33,1,43,0.01,ReLU,SGD,21,1.0216512475319814,0.36,36,64
384,7,34,1,16,0.01,ReLU,SGD,65,0.9675840262617056,0.38,38,62
385,7,35,1,22,0.01,ReLU,SGD,36,0.9942522733438669,0.37,37,63
386,7,36,1,30,0.01,ReLU,SGD,97,0.6348782724359695,0.53,53,47
387,7,37,1,34,0.01,ReLU,SGD,47,0.7133498878774648,0.49,49,51
388,7,38,1,27,0.01,ReLU,SGD,61,0.8675005677047231,0.42,42,58
389,7,39,1,44,0.01,ReLU,SGD,63,0.7133498878774648,0.49,49,51
390,7,40,1,53,0.01,ReLU,SGD,66,0.9675840262617056,0.38,38,62
391,7,41,1,30,0.01,ReLU,SGD,37,1.3093333199837622,0.27,27,73
392,7,42,1,35,0.01,ReLU,SGD,88,0.7339691750802004,0.48,48,52
393,7,43,1,39,0.01,ReLU,SGD,90,0.916290731874155,0.4,40,60
394,7,44,1,17,0.01,ReLU,SGD,5,1.2378743560016174,0.29,29,71
395,7,45,1,63,0.01,ReLU,SGD,68,0.7765287894989963,0.46,46,54
396,7,46,1,35,0.01,ReLU,SGD,28,1.1086626245216111,0.33,33,67
397,7,47,1,25,0.01,ReLU,SGD,68,1.0498221244986778,0.35,35,65
398,7,48,1,55,0.01,ReLU,SGD,39,0.9942522733438669,0.37,37,63
399,7,49,1,30,0.01,ReLU,SGD,30,0.843970070294529,0.43,43,57
400,8,0,1,26,0.01,ReLU,SGD,-31,1.171182981502945,0.31,31,69
401,8,1,1,43,0.01,ReLU,SGD,94,0.7985076962177716,0.45,45,55
402,8,2,1,42,0.01,ReLU,SGD,53,1.0498221244986778,0.35,35,65
403,8,3,1,49,0.01,ReLU,SGD,93,0.7765287894989963,0.46,46,54
404,8,4,1,43,0.01,ReLU,SGD,52,0.9675840262617056,0.38,38,62
405,8,5,1,46,0.01,ReLU,SGD,58,0.9942522733438669,0.37,37,63
406,8,6,1,54,0.01,ReLU,SGD,54,1.0788096613719298,0.34,34,66
407,8,7,1,30,0.01,ReLU,SGD,14,1.0216512475319814,0.36,36,64
408,8,8,1,31,0.01,ReLU,SGD,42,0.941608539858445,0.39,39,61
409,8,9,1,13,0.01,ReLU,SGD,39,1.7147984280919266,0.18,18,82
410,8,10,1,27,0.01,ReLU,SGD,5,1.2039728043259361,0.3,30,70
411,8,11,1,43,0.01,ReLU,SGD,68,0.941608539858445,0.39,39,61
412,8,12,1,44,0.01,ReLU,SGD,89,0.7133498878774648,0.49,49,51
413,8,13,1,35,0.01,ReLU,SGD,32,0.941608539858445,0.39,39,61
414,8,14,1,52,0.01,ReLU,SGD,69,0.8209805520698302,0.44,44,56
415,8,15,1,43,0.01,ReLU,SGD,19,1.2378743560016174,0.29,29,71
416,8,16,1,48,0.01,ReLU,SGD,73,0.8675005677047231,0.42,42,58
417,8,17,1,14,0.01,ReLU,SGD,1,1.0788096613719298,0.34,34,66
418,8,18,1,57,0.01,ReLU,SGD,75,0.8209805520698302,0.44,44,56
419,8,19,1,26,0.01,ReLU,SGD,-41,1.5141277326297755,0.22,22,78
420,8,20,1,32,0.01,ReLU,SGD,87,0.8675005677047231,0.42,42,58
421,8,21,1,50,0.01,ReLU,SGD,82,0.8209805520698302,0.44,44,56
422,8,22,1,45,0.01,ReLU,SGD,25,1.0788096613719298,0.34,34,66
423,8,23,1,11,0.01,ReLU,SGD,31,1.1394342831883648,0.32,32,68
424,8,24,1,57,0.01,ReLU,SGD,93,0.7133498878774648,0.49,49,51
425,8,25,1,37,0.01,ReLU,SGD,31,1.0498221244986778,0.35,35,65
426,8,26,1,62,0.01,ReLU,SGD,78,0.843970070294529,0.43,43,57
427,8,27,1,45,0.01,ReLU,SGD,49,0.9942522733438669,0.37,37,63
428,8,28,1,46,0.01,ReLU,SGD,34,0.941608539858445,0.39,39,61
429,8,29,1,44,0.01,ReLU,SGD,66,0.8209805520698302,0.44,44,56
430,8,30,1,13,0.01,ReLU,SGD,30,0.9942522733438669,0.37,37,63
431,8,31,1,16,0.01,ReLU,SGD,0,1.4696759700589417,0.23,23,77
432,8,32,1,59,0.01,ReLU,SGD,79,0.8675005677047231,0.42,42,58
433,8,33,1,30,0.01,ReLU,SGD,58,0.8915981192837836,0.41,41,59
434,8,34,1,21,0.01,ReLU,SGD,59,1.0216512475319814,0.36,36,64
435,8,35,1,31,0.01,ReLU,SGD,43,0.9675840262617056,0.38,38,62
436,8,36,1,22,0.01,ReLU,SGD,-9,1.171182981502945,0.31,31,69
437,8,37,1,59,0.01,ReLU,SGD,59,0.7550225842780328,0.47,47,53
438,8,38,1,24,0.01,ReLU,SGD,42,1.1086626245216111,0.33,33,67
439,8,39,1,26,0.01,ReLU,SGD,102,0.9675840262617056,0.38,38,62
440,8,40,1,19,0.01,ReLU,SGD,51,1.0498221244986778,0.35,35,65
441,8,41,1,13,0.01,ReLU,SGD,29,1.0788096613719298,0.34,34,66
442,8,42,1,62,0.01,ReLU,SGD,97,0.7765287894989963,0.46,46,54
443,8,43,1,13,0.01,ReLU,SGD,20,1.5141277326297755,0.22,22,78
444,8,44,1,53,0.01,ReLU,SGD,59,0.7765287894989963,0.46,46,54
445,8,45,1,9,0.01,ReLU,SGD,73,0.8209805520698302,0.44,44,56
446,8,46,1,28,0.01,ReLU,SGD,16,1.171182981502945,0.31,31,69
447,8,47,1,37,0.01,ReLU,SGD,76,0.7339691750802004,0.48,48,52
448,8,48,1,16,0.01,ReLU,SGD,46,1.0216512475319814,0.36,36,64
449,8,49,1,51,0.01,ReLU,SGD,83,0.7765287894989963,0.46,46,54
450,9,0,1,60,0.01,ReLU,SGD,91,0.843970070294529,0.43,43,57
451,9,1,1,24,0.01,ReLU,SGD,90,0.8915981192837836,0.41,41,59
452,9,2,1,16,0.01,ReLU,SGD,23,1.2039728043259361,0.3,30,70
453,9,3,1,50,0.01,ReLU,SGD,79,0.7550225842780328,0.47,47,53
454,9,4,1,23,0.01,ReLU,SGD,33,1.2039728043259361,0.3,30,70
455,9,5,1,27,0.01,ReLU,SGD,39,1.171182981502945,0.31,31,69
456,9,6,1,53,0.01,ReLU,SGD,85,0.8209805520698302,0.44,44,56
457,9,7,1,22,0.01,ReLU,SGD,73,0.843970070294529,0.43,43,57
458,9,8,1,41,0.01,ReLU,SGD,64,0.9675840262617056,0.38,38,62
459,9,9,1,14,0.01,ReLU,SGD,26,1.0216512475319814,0.36,36,64
460,9,10,1,45,0.01,ReLU,SGD,84,0.8915981192837836,0.41,41,59
461,9,11,1,34,0.01,ReLU,SGD,65,0.8675005677047231,0.42,42,58
462,9,12,1,42,0.01,ReLU,SGD,86,0.843970070294529,0.43,43,57
463,9,13,1,11,0.01,ReLU,SGD,14,1.3862943611198906,0.25,25,75
464,9,14,1,38,0.01,ReLU,SGD,61,0.9675840262617056,0.38,38,62
465,9,15,1,17,0.01,ReLU,SGD,43,1.1086626245216111,0.33,33,67
466,9,16,1,17,0.01,ReLU,SGD,44,1.0788096613719298,0.34,34,66
467,9,17,1,31,0.01,ReLU,SGD,42,0.9675840262617056,0.38,38,62
468,9,18,1,44,0.01,ReLU,SGD,86,0.7339691750802004,0.48,48,52
469,9,19,1,20,0.01,ReLU,SGD,55,0.7550225842780328,0.47,47,53
470,9,20,1,43,0.01,ReLU,SGD,61,0.8915981192837836,0.41,41,59
471,9,21,1,21,0.01,ReLU,SGD,70,1.1086626245216111,0.33,33,67
472,9,22,1,51,0.01,ReLU,SGD,84,0.941608539858445,0.39,39,61
473,9,23,1,28,0.01,ReLU,SGD,64,0.7550225842780328,0.47,47,53
474,9,24,1,51,0.01,ReLU,SGD,67,0.7985076962177716,0.45,45,55
475,9,25,1,62,0.01,ReLU,SGD,62,0.8915981192837836,0.41,41,59
476,9,26,1,24,0.01,ReLU,SGD,30,1.0788096613719298,0.34,34,66
477,9,27,1,26,0.01,ReLU,SGD,72,0.941608539858445,0.39,39,61
478,9,28,1,54,0.01,ReLU,SGD,63,1.0216512475319814,0.36,36,64
479,9,29,1,21,0.01,ReLU,SGD,50,0.9942522733438669,0.37,37,63
480,9,30,1,11,0.01,ReLU,SGD,51,0.7985076962177716,0.45,45,55
481,9,31,1,55,0.01,ReLU,SGD,34,1.2039728043259361,0.3,30,70
482,9,32,1,13,0.01,ReLU,SGD,77,0.8915981192837836,0.41,41,59
483,9,33,1,29,0.01,ReLU,SGD,98,0.8209805520698302,0.44,44,56
484,9,34,1,8,0.01,ReLU,SGD,73,0.916290731874155,0.4,40,60
485,9,35,1,31,0.01,ReLU,SGD,27,1.1394342831883648,0.32,32,68
486,9,36,1,58,0.01,ReLU,SGD,89,0.8675005677047231,0.42,42,58
487,9,37,1,45,0.01,ReLU,SGD,33,0.916290731874155,0.4,40,60
488,9,38,1,22,0.01,ReLU,SGD,76,0.843970070294529,0.43,43,57
489,9,39,1,43,0.01,ReLU,SGD,55,0.7765287894989963,0.46,46,54
490,9,40,1,36,0.01,ReLU,SGD,43,0.9675840262617056,0.38,38,62
491,9,41,1,52,0.01,ReLU,SGD,65,0.7339691750802004,0.48,48,52
492,9,42,1,43,0.01,ReLU,SGD,28,1.0498221244986778,0.35,35,65
493,9,43,1,11,0.01,ReLU,SGD,41,1.3470736479666092,0.26,26,74
494,9,44,1,32,0.01,ReLU,SGD,40,1.0498221244986778,0.35,35,65
495,9,45,1,49,0.01,ReLU,SGD,39,1.0498221244986778,0.35,35,65
496,9,46,1,12,0.01,ReLU,SGD,40,0.7765287894989963,0.46,46,54
497,9,47,1,34,0.01,ReLU,SGD,56,0.843970070294529,0.43,43,57
498,9,48,1,50,0.01,ReLU,SGD,69,0.8209805520698302,0.44,44,56
499,9,49,1,57,0.01,ReLU,SGD,60,1.171182981502945,0.31,31,69
500,10,0,1,51,0.01,ReLU,SGD,55,0.9942522733438669,0.37,37,63
501,10,1,1,35,0.01,ReLU,SGD,68,0.941608539858445,0.39,39,61
502,10,2,1,13,0.01,ReLU,SGD,19,1.2039728043259361,0.3,30,70
503,10,3,1,38,0.01,ReLU,SGD,37,1.1086626245216111,0.33,33,67
504,10,4,1,63,0.01,ReLU,SGD,53,0.941608539858445,0.39,39,61
505,10,5,1,25,0.01,ReLU,SGD,1,1.2039728043259361,0.3,30,70
506,10,6,1,38,0.01,ReLU,SGD,75,0.8915981192837836,0.41,41,59
507,10,7,1,30,0.01,ReLU,SGD,80,0.8209805520698302,0.44,44,56
508,10,8,1,50,0.01,ReLU,SGD,43,1.0498221244986778,0.35,35,65
509,10,9,1,43,0.01,ReLU,SGD,78,0.941608539858445,0.39,39,61
510,10,10,1,26,0.01,ReLU,SGD,50,1.0216512475319814,0.36,36,64
511,10,11,1,38,0.01,ReLU,SGD,83,0.7765287894989963,0.46,46,54
512,10,12,1,53,0.01,ReLU,SGD,66,0.8209805520698302,0.44,44,56
513,10,13,1,45,0.01,ReLU,SGD,30,1.2729656758128873,0.28,28,72
514,10,14,1,28,0.01,ReLU,SGD,80,0.8209805520698302,0.44,44,56
515,10,15,1,10,0.01,ReLU,SGD,-32,1.4696759700589417,0.23,23,77
516,10,16,1,46,0.01,ReLU,SGD,105,0.7133498878774648,0.49,49,51
517,10,17,1,53,0.01,ReLU,SGD,91,0.7985076962177716,0.45,45,55
518,10,18,1,35,0.01,ReLU,SGD,56,0.7985076962177716,0.45,45,55
519,10,19,1,8,0.01,ReLU,SGD,-41,1.2039728043259361,0.3,30,70
520,10,20,1,42,0.01,ReLU,SGD,95,0.7985076962177716,0.45,45,55
521,10,21,1,29,0.01,ReLU,SGD,28,1.1394342831883648,0.32,32,68
522,10,22,1,37,0.01,ReLU,SGD,79,0.9942522733438669,0.37,37,63
523,10,23,1,59,0.01,ReLU,SGD,8,0.9942522733438669,0.37,37,63
524,10,24,1,48,0.01,ReLU,SGD,55,0.8209805520698302,0.44,44,56
525,10,25,1,53,0.01,ReLU,SGD,69,0.916290731874155,0.4,40,60
526,10,26,1,52,0.01,ReLU,SGD,48,0.7985076962177716,0.45,45,55
527,10,27,1,32,0.01,ReLU,SGD,67,0.8209805520698302,0.44,44,56
528,10,28,1,13,0.01,ReLU,SGD,24,1.1086626245216111,0.33,33,67
529,10,29,1,38,0.01,ReLU,SGD,36,1.2378743560016174,0.29,29,71
530,10,30,1,46,0.01,ReLU,SGD,81,0.7765287894989963,0.46,46,54
531,10,31,1,20,0.01,ReLU,SGD,17,1.2378743560016174,0.29,29,71
532,10,32,1,59,0.01,ReLU,SGD,94,0.8675005677047231,0.42,42,58
533,10,33,1,23,0.01,ReLU,SGD,28,1.1394342831883648,0.32,32,68
534,10,34,1,18,0.01,ReLU,SGD,50,1.0788096613719298,0.34,34,66
535,10,35,1,33,0.01,ReLU,SGD,25,1.2378743560016174,0.29,29,71
536,10,36,1,11,0.01,ReLU,SGD,48,1.0788096613719298,0.34,34,66
537,10,37,1,15,0.01,ReLU,SGD,120,0.6539264674066639,0.52,52,48
538,10,38,1,32,0.01,ReLU,SGD,17,1.2378743560016174,0.29,29,71
539,10,39,1,31,0.01,ReLU,SGD,81,0.7550225842780328,0.47,47,53
540,10,40,1,53,0.01,ReLU,SGD,23,1.1086626245216111,0.33,33,67
541,10,41,1,40,0.01,ReLU,SGD,62,0.7550225842780328,0.47,47,53
542,10,42,1,29,0.01,ReLU,SGD,50,0.916290731874155,0.4,40,60
543,10,43,1,62,0.01,ReLU,SGD,79,0.941608539858445,0.39,39,61
544,10,44,1,28,0.01,ReLU,SGD,72,1.1086626245216111,0.33,33,67
545,10,45,1,10,0.01,ReLU,SGD,-2,1.1394342831883648,0.32,32,68
546,10,46,1,18,0.01,ReLU,SGD,33,1.0788096613719298,0.34,34,66
547,10,47,1,22,0.01,ReLU,SGD,29,0.941608539858445,0.39,39,61
548,10,48,1,41,0.01,ReLU,SGD,83,0.7985076962177716,0.45,45,55
549,10,49,1,46,0.01,ReLU,SGD,46,1.171182981502945,0.31,31,69
550,11,0,1,46,0.01,ReLU,SGD,25,1.1086626245216111,0.33,33,67
551,11,1,1,22,0.01,ReLU,SGD,51,0.941608539858445,0.39,39,61
552,11,2,1,11,0.01,ReLU,SGD,58,1.1086626245216111,0.33,33,67
553,11,3,1,24,0.01,ReLU,SGD,27,0.9675840262617056,0.38,38,62
554,11,4,1,46,0.01,ReLU,SGD,28,1.2378743560016174,0.29,29,71
555,11,5,1,17,0.01,ReLU,SGD,103,0.7550225842780328,0.47,47,53
556,11,6,1,16,0.01,ReLU,SGD,33,1.171182981502945,0.31,31,69
557,11,7,1,32,0.01,ReLU,SGD,49,1.1086626245216111,0.33,33,67
558,11,8,1,8,0.01,ReLU,SGD,21,1.0498221244986778,0.35,35,65
559,11,9,1,32,0.01,ReLU,SGD,34,1.0498221244986778,0.35,35,65
560,11,10,1,35,0.01,ReLU,SGD,42,0.9675840262617056,0.38,38,62
561,11,11,1,38,0.01,ReLU,SGD,35,1.1086626245216111,0.33,33,67
562,11,12,1,11,0.01,ReLU,SGD,77,0.941608539858445,0.39,39,61
563,11,13,1,43,0.01,ReLU,SGD,50,0.916290731874155,0.4,40,60
564,11,14,1,45,0.01,ReLU,SGD,48,0.941608539858445,0.39,39,61
565,11,15,1,8,0.01,ReLU,SGD,-48,1.4696759700589417,0.23,23,77
566,11,16,1,24,0.01,ReLU,SGD,53,0.8915981192837836,0.41,41,59
567,11,17,1,25,0.01,ReLU,SGD,49,1.0216512475319814,0.36,36,64
568,11,18,1,41,0.01,ReLU,SGD,72,0.9942522733438669,0.37,37,63
569,11,19,1,40,0.01,ReLU,SGD,56,0.941608539858445,0.39,39,61
570,11,20,1,23,0.01,ReLU,SGD,24,0.9942522733438669,0.37,37,63
571,11,21,1,15,0.01,ReLU,SGD,29,1.3093333199837622,0.27,27,73
572,11,22,1,61,0.01,ReLU,SGD,70,0.9675840262617056,0.38,38,62
573,11,23,1,43,0.01,ReLU,SGD,70,0.9675840262617056,0.38,38,62
574,11,24,1,31,0.01,ReLU,SGD,46,1.2039728043259361,0.3,30,70
575,11,25,1,25,0.01,ReLU,SGD,73,0.8915981192837836,0.41,41,59
576,11,26,1,20,0.01,ReLU,SGD,6,1.171182981502945,0.31,31,69
577,11,27,1,22,0.01,ReLU,SGD,112,0.7550225842780328,0.47,47,53
578,11,28,1,17,0.01,ReLU,SGD,51,0.916290731874155,0.4,40,60
579,11,29,1,29,0.01,ReLU,SGD,45,1.0216512475319814,0.36,36,64
580,11,30,1,8,0.01,ReLU,SGD,37,1.5606477482646683,0.21,21,79
581,11,31,1,49,0.01,ReLU,SGD,4,1.1394342831883648,0.32,32,68
582,11,32,1,22,0.01,ReLU,SGD,38,0.8675005677047231,0.42,42,58
583,11,33,1,24,0.01,ReLU,SGD,4,1.3862943611198906,0.25,25,75
584,11,34,1,54,0.01,ReLU,SGD,67,0.8915981192837836,0.41,41,59
585,11,35,1,56,0.01,ReLU,SGD,50,1.0498221244986778,0.35,35,65
586,11,36,1,41,0.01,ReLU,SGD,18,1.1394342831883648,0.32,32,68
587,11,37,1,52,0.01,ReLU,SGD,54,0.9675840262617056,0.38,38,62
588,11,38,1,48,0.01,ReLU,SGD,51,0.8675005677047231,0.42,42,58
589,11,39,1,45,0.01,ReLU,SGD,60,0.7765287894989963,0.46,46,54
590,11,40,1,35,0.01,ReLU,SGD,91,0.7985076962177716,0.45,45,55
591,11,41,1,36,0.01,ReLU,SGD,19,1.1086626245216111,0.33,33,67
592,11,42,1,16,0.01,ReLU,SGD,27,1.2378743560016174,0.29,29,71
593,11,43,1,51,0.01,ReLU,SGD,86,0.8675005677047231,0.42,42,58
594,11,44,1,11,0.01,ReLU,SGD,58,1.0216512475319814,0.36,36,64
595,11,45,1,36,0.01,ReLU,SGD,87,0.7765287894989963,0.46,46,54
596,11,46,1,14,0.01,ReLU,SGD,29,1.2729656758128873,0.28,28,72
597,11,47,1,24,0.01,ReLU,SGD,79,0.9675840262617056,0.38,38,62
598,11,48,1,17,0.01,ReLU,SGD,39,1.2729656758128873,0.28,28,72
599,11,49,1,21,0.01,ReLU,SGD,79,0.8675005677047231,0.42,42,58
600,12,0,1,21,0.01,ReLU,SGD,84,0.8675005677047231,0.42,42,58
601,12,1,1,49,0.01,ReLU,SGD,65,0.9942522733438669,0.37,37,63
602,12,2,1,11,0.01,ReLU,SGD,55,0.9942522733438669,0.37,37,63
603,12,3,1,54,0.01,ReLU,SGD,43,1.171182981502945,0.31,31,69
604,12,4,1,19,0.01,ReLU,SGD,75,0.916290731874155,0.4,40,60
605,12,5,1,31,0.01,ReLU,SGD,29,1.2378743560016174,0.29,29,71
606,12,6,1,16,0.01,ReLU,SGD,-8,1.6607312068216509,0.19,19,81
607,12,7,1,41,0.01,ReLU,SGD,55,0.7550225842780328,0.47,47,53
608,12,8,1,43,0.01,ReLU,SGD,112,0.6348782724359695,0.53,53,47
609,12,9,1,63,0.01,ReLU,SGD,71,0.8209805520698302,0.44,44,56
610,12,10,1,55,0.01,ReLU,SGD,51,1.1086626245216111,0.33,33,67
611,12,11,1,38,0.01,ReLU,SGD,61,0.9675840262617056,0.38,38,62
612,12,12,1,59,0.01,ReLU,SGD,85,0.941608539858445,0.39,39,61
613,12,13,1,20,0.01,ReLU,SGD,52,0.9942522733438669,0.37,37,63
614,12,14,1,50,0.01,ReLU,SGD,73,0.916290731874155,0.4,40,60
615,12,15,1,10,0.01,ReLU,SGD,31,1.171182981502945,0.31,31,69
616,12,16,1,61,0.01,ReLU,SGD,70,0.7339691750802004,0.48,48,52
617,12,17,1,41,0.01,ReLU,SGD,38,1.0498221244986778,0.35,35,65
618,12,18,1,54,0.01,ReLU,SGD,48,0.7765287894989963,0.46,46,54
619,12,19,1,34,0.01,ReLU,SGD,69,0.8915981192837836,0.41,41,59
620,12,20,1,39,0.01,ReLU,SGD,77,0.941608539858445,0.39,39,61
621,12,21,1,22,0.01,ReLU,SGD,54,1.0216512475319814,0.36,36,64
622,12,22,1,31,0.01,ReLU,SGD,22,1.0498221244986778,0.35,35,65
623,12,23,1,31,0.01,ReLU,SGD,56,0.8209805520698302,0.44,44,56
624,12,24,1,27,0.01,ReLU,SGD,24,1.5141277326297755,0.22,22,78
625,12,25,1,12,0.01,ReLU,SGD,59,1.0788096613719298,0.34,34,66
626,12,26,1,56,0.01,ReLU,SGD,45,1.0216512475319814,0.36,36,64
627,12,27,1,30,0.01,ReLU,SGD,44,0.9675840262617056,0.38,38,62
628,12,28,1,58,0.01,ReLU,SGD,75,0.8675005677047231,0.42,42,58
629,12,29,1,25,0.01,ReLU,SGD,79,1.0498221244986778,0.35,35,65
630,12,30,1,38,0.01,ReLU,SGD,82,0.916290731874155,0.4,40,60
631,12,31,1,45,0.01,ReLU,SGD,80,0.7550225842780328,0.47,47,53
632,12,32,1,41,0.01,ReLU,SGD,21,1.171182981502945,0.31,31,69
633,12,33,1,53,0.01,ReLU,SGD,82,0.8675005677047231,0.42,42,58
634,12,34,1,13,0.01,ReLU,SGD,37,1.2039728043259361,0.3,30,70
635,12,35,1,60,0.01,ReLU,SGD,63,1.0498221244986778,0.35,35,65
636,12,36,1,51,0.01,ReLU,SGD,6,1.1086626245216111,0.33,33,67
637,12,37,1,60,0.01,ReLU,SGD,72,0.843970070294529,0.43,43,57
638,12,38,1,52,0.01,ReLU,SGD,28,1.1086626245216111,0.33,33,67
639,12,39,1,58,0.01,ReLU,SGD,51,1.0498221244986778,0.35,35,65
640,12,40,1,52,0.01,ReLU,SGD,13,1.2729656758128873,0.28,28,72
641,12,41,1,41,0.01,ReLU,SGD,35,1.171182981502945,0.31,31,69
642,12,42,1,41,0.01,ReLU,SGD,60,0.9675840262617056,0.38,38,62
643,12,43,1,41,0.01,ReLU,SGD,40,1.1086626245216111,0.33,33,67
644,12,44,1,21,0.01,ReLU,SGD,-1,1.2729656758128873,0.28,28,72
645,12,45,1,39,0.01,ReLU,SGD,138,0.6539264674066639,0.52,52,48
646,12,46,1,18,0.01,ReLU,SGD,14,1.171182981502945,0.31,31,69
647,12,47,1,12,0.01,ReLU,SGD,73,0.8915981192837836,0.41,41,59
648,12,48,1,24,0.01,ReLU,SGD,17,1.1394342831883648,0.32,32,68
649,12,49,1,41,0.01,ReLU,SGD,34,1.0216512475319814,0.36,36,64
650,13,0,1,51,0.01,ReLU,SGD,64,1.0216512475319814,0.36,36,64
651,13,1,1,31,0.01,ReLU,SGD,50,1.0216512475319814,0.36,36,64
652,13,2,1,23,0.01,ReLU,SGD,49,1.1394342831883648,0.32,32,68
653,13,3,1,19,0.01,ReLU,SGD,58,0.843970070294529,0.43,43,57
654,13,4,1,54,0.01,ReLU,SGD,43,0.941608539858445,0.39,39,61
655,13,5,1,27,0.01,ReLU,SGD,76,0.8209805520698302,0.44,44,56
656,13,6,1,20,0.01,ReLU,SGD,56,0.9675840262617056,0.38,38,62
657,13,7,1,52,0.01,ReLU,SGD,31,1.1086626245216111,0.33,33,67
